Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Статус;Банковский идентификационный номер;2018 - 2мес., Прибыль (убыток) до налогообложения, RUB;2018 - 3мес., Прибыль (убыток) до налогообложения, RUB;2018 - 4мес., Прибыль (убыток) до налогообложения, RUB;2018 - 5мес., Прибыль (убыток) до налогообложения, RUB;2018 - 6мес., Прибыль (убыток) до налогообложения, RUB;2018 - 7мес., Прибыль (убыток) до налогообложения, RUB;2018 - 8мес., Прибыль (убыток) до налогообложения, RUB;2018 - 9мес., Прибыль (убыток) до налогообложения, RUB;2018 - 10мес., Прибыль (убыток) до налогообложения, RUB;2018 - 11мес., Прибыль (убыток) до налогообложения, RUB;2018 - 12мес., Прибыль (убыток) до налогообложения, RUB;2019 - 1мес., Прибыль (убыток) до налогообложения, RUB;2018 - 2мес., Коррсчета (ЛОРО), RUB;2018 - 3мес., Коррсчета (ЛОРО), RUB;2018 - 4мес., Коррсчета (ЛОРО), RUB;2018 - 5мес., Коррсчета (ЛОРО), RUB;2018 - 6мес., Коррсчета (ЛОРО), RUB;2018 - 7мес., Коррсчета (ЛОРО), RUB;2018 - 8мес., Коррсчета (ЛОРО), RUB;2018 - 9мес., Коррсчета (ЛОРО), RUB;2018 - 10мес., Коррсчета (ЛОРО), RUB;2018 - 11мес., Коррсчета (ЛОРО), RUB;2018 - 12мес., Коррсчета (ЛОРО), RUB;2019 - 1мес., Коррсчета (ЛОРО), RUB;2018 - 2мес., Кредиты других банков (МБК), RUB;2018 - 3мес., Кредиты других банков (МБК), RUB;2018 - 4мес., Кредиты других банков (МБК), RUB;2018 - 5мес., Кредиты других банков (МБК), RUB;2018 - 6мес., Кредиты других банков (МБК), RUB;2018 - 7мес., Кредиты других банков (МБК), RUB;2018 - 8мес., Кредиты других банков (МБК), RUB;2018 - 9мес., Кредиты других банков (МБК), RUB;2018 - 10мес., Кредиты других банков (МБК), RUB;2018 - 11мес., Кредиты других банков (МБК), RUB;2018 - 12мес., Кредиты других банков (МБК), RUB;2019 - 1мес., Кредиты других банков (МБК), RUB;2018 - 2мес., Средства клиентов, RUB;2018 - 3мес., Средства клиентов, RUB;2018 - 4мес., Средства клиентов, RUB;2018 - 5мес., Средства клиентов, RUB;2018 - 6мес., Средства клиентов, RUB;2018 - 7мес., Средства клиентов, RUB;2018 - 8мес., Средства клиентов, RUB;2018 - 9мес., Средства клиентов, RUB;2018 - 10мес., Средства клиентов, RUB;2018 - 11мес., Средства клиентов, RUB;2018 - 12мес., Средства клиентов, RUB;2019 - 1мес., Средства клиентов, RUB;2018 - 2мес., Средства организаций на расчетных счетах, RUB;2018 - 3мес., Средства организаций на расчетных счетах, RUB;2018 - 4мес., Средства организаций на расчетных счетах, RUB;2018 - 5мес., Средства организаций на расчетных счетах, RUB;2018 - 6мес., Средства организаций на расчетных счетах, RUB;2018 - 7мес., Средства организаций на расчетных счетах, RUB;2018 - 8мес., Средства организаций на расчетных счетах, RUB;2018 - 9мес., Средства организаций на расчетных счетах, RUB;2018 - 10мес., Средства организаций на расчетных счетах, RUB;2018 - 11мес., Средства организаций на расчетных счетах, RUB;2018 - 12мес., Средства организаций на расчетных счетах, RUB;2019 - 1мес., Средства организаций на расчетных счетах, RUB;2018 - 2мес., Депозиты юридических лиц, RUB;2018 - 3мес., Депозиты юридических лиц, RUB;2018 - 4мес., Депозиты юридических лиц, RUB;2018 - 5мес., Депозиты юридических лиц, RUB;2018 - 6мес., Депозиты юридических лиц, RUB;2018 - 7мес., Депозиты юридических лиц, RUB;2018 - 8мес., Депозиты юридических лиц, RUB;2018 - 9мес., Депозиты юридических лиц, RUB;2018 - 10мес., Депозиты юридических лиц, RUB;2018 - 11мес., Депозиты юридических лиц, RUB;2018 - 12мес., Депозиты юридических лиц, RUB;2019 - 1мес., Депозиты юридических лиц, RUB;2018 - 2мес., Вклады физических лиц, RUB;2018 - 3мес., Вклады физических лиц, RUB;2018 - 4мес., Вклады физических лиц, RUB;2018 - 5мес., Вклады физических лиц, RUB;2018 - 6мес., Вклады физических лиц, RUB;2018 - 7мес., Вклады физических лиц, RUB;2018 - 8мес., Вклады физических лиц, RUB;2018 - 9мес., Вклады физических лиц, RUB;2018 - 10мес., Вклады физических лиц, RUB;2018 - 11мес., Вклады физических лиц, RUB;2018 - 12мес., Вклады физических лиц, RUB;2019 - 1мес., Вклады физических лиц, RUB;2018 - 2мес., Облигации, RUB;2018 - 3мес., Облигации, RUB;2018 - 4мес., Облигации, RUB;2018 - 5мес., Облигации, RUB;2018 - 6мес., Облигации, RUB;2018 - 7мес., Облигации, RUB;2018 - 8мес., Облигации, RUB;2018 - 9мес., Облигации, RUB;2018 - 10мес., Облигации, RUB;2018 - 11мес., Облигации, RUB;2018 - 12мес., Облигации, RUB;2019 - 1мес., Облигации, RUB;2018 - 2мес., Векселя, RUB;2018 - 3мес., Векселя, RUB;2018 - 4мес., Векселя, RUB;2018 - 5мес., Векселя, RUB;2018 - 6мес., Векселя, RUB;2018 - 7мес., Векселя, RUB;2018 - 8мес., Векселя, RUB;2018 - 9мес., Векселя, RUB;2018 - 10мес., Векселя, RUB;2018 - 11мес., Векселя, RUB;2018 - 12мес., Векселя, RUB;2019 - 1мес., Векселя, RUB;2018 - 2мес., Резервы на возможные потери, RUB;2018 - 3мес., Резервы на возможные потери, RUB;2018 - 4мес., Резервы на возможные потери, RUB;2018 - 5мес., Резервы на возможные потери, RUB;2018 - 6мес., Резервы на возможные потери, RUB;2018 - 7мес., Резервы на возможные потери, RUB;2018 - 8мес., Резервы на возможные потери, RUB;2018 - 9мес., Резервы на возможные потери, RUB;2018 - 10мес., Резервы на возможные потери, RUB;2018 - 11мес., Резервы на возможные потери, RUB;2018 - 12мес., Резервы на возможные потери, RUB;2019 - 1мес., Резервы на возможные потери, RUB;2018 - 2мес., Капитал, RUB;2018 - 3мес., Капитал, RUB;2018 - 4мес., Капитал, RUB;2018 - 5мес., Капитал, RUB;2018 - 6мес., Капитал, RUB;2018 - 7мес., Капитал, RUB;2018 - 8мес., Капитал, RUB;2018 - 9мес., Капитал, RUB;2018 - 10мес., Капитал, RUB;2018 - 11мес., Капитал, RUB;2018 - 12мес., Капитал, RUB;2019 - 1мес., Капитал, RUB;2018 - 2мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 3мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 4мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 5мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 6мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 7мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 8мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 9мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 10мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 11мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 12мес., Коэффициент покрытия Кредитного портфеля, %;2019 - 1мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 2мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 3мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 4мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 5мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 6мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 7мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 8мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 9мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 10мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 11мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 12мес., Коэффициент обеспечения Кредитного портфеля, %;2019 - 1мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 2мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 3мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 4мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 5мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 6мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 7мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 8мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 9мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 10мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 11мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 12мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2019 - 1мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 2мес., Рентабельность активов-нетто (ROA), %;2018 - 3мес., Рентабельность активов-нетто (ROA), %;2018 - 4мес., Рентабельность активов-нетто (ROA), %;2018 - 5мес., Рентабельность активов-нетто (ROA), %;2018 - 6мес., Рентабельность активов-нетто (ROA), %;2018 - 7мес., Рентабельность активов-нетто (ROA), %;2018 - 8мес., Рентабельность активов-нетто (ROA), %;2018 - 9мес., Рентабельность активов-нетто (ROA), %;2018 - 10мес., Рентабельность активов-нетто (ROA), %;2018 - 11мес., Рентабельность активов-нетто (ROA), %;2018 - 12мес., Рентабельность активов-нетто (ROA), %;2019 - 1мес., Рентабельность активов-нетто (ROA), %;2018 - 2мес., Рентабельность собственного капитала (ROE), %;2018 - 3мес., Рентабельность собственного капитала (ROE), %;2018 - 4мес., Рентабельность собственного капитала (ROE), %;2018 - 5мес., Рентабельность собственного капитала (ROE), %;2018 - 6мес., Рентабельность собственного капитала (ROE), %;2018 - 7мес., Рентабельность собственного капитала (ROE), %;2018 - 8мес., Рентабельность собственного капитала (ROE), %;2018 - 9мес., Рентабельность собственного капитала (ROE), %;2018 - 10мес., Рентабельность собственного капитала (ROE), %;2018 - 11мес., Рентабельность собственного капитала (ROE), %;2018 - 12мес., Рентабельность собственного капитала (ROE), %;2019 - 1мес., Рентабельность собственного капитала (ROE), %
26;РОСКОМСНАББАНК (ПАО);В состоянии банкротства;048073842;-89 189 000;46 508 000;99 930 000;123 340 000;235 749 000;188 381 000;254 226 000;314 468 000;196 761 000;407 660 000;734 007 000;-1 216 209 000;1 000;1 000;1 000;1 000;1 000;1 000;1 000;1 000;1 000;1 000;0;1 000;0;0;0;0;0;0;0;0;0;0;0;0;19 979 642 000;20 470 313 000;20 391 071 000;20 718 957 000;20 410 099 000;20 432 974 000;20 119 833 000;20 005 188 000;20 441 617 000;20 607 726 000;21 380 707 000;22 076 990 000;961 431 000;1 097 981 000;771 714 000;965 284 000;758 701 000;995 571 000;1 022 235 000;955 430 000;1 005 643 000;930 476 000;979 666 000;1 587 784 000;2 687 168 000;2 934 302 000;3 176 291 000;3 321 841 000;3 214 744 000;3 138 043 000;2 713 337 000;2 315 014 000;2 372 947 000;2 705 921 000;2 769 118 000;2 612 564 000;16 321 252 000;16 340 545 000;16 334 819 000;16 352 202 000;16 376 983 000;16 285 717 000;16 363 724 000;16 710 663 000;17 049 047 000;16 958 141 000;17 614 537 000;17 863 174 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402 381 000;463 481 000;468 966 000;468 966 000;454 979 000;429 119 000;2 999 373 000;2 900 014 000;2 805 870 000;2 676 567 000;2 654 515 000;2 770 590 000;2 810 096 000;2 812 173 000;2 976 546 000;2 827 613 000;2 823 797 000;3 519 856 000;2 674 299 000;3 020 399 000;3 044 292 000;3 063 532 000;3 020 443 000;2 968 461 000;3 031 543 000;3 081 876 000;2 975 632 000;3 373 933 000;3 696 526 000;3 017 900 000;14,27%;13,55%;13,40%;12,44%;11,87%;12,29%;12,14%;11,96%;12,52%;11,46%;11,32%;13,65%;44,37%;11,12%;11,01%;10,18%;10,60%;11,64%;11,48%;11,29%;11,00%;16,33%;15,62%;27,40%;2,19%;2,16%;2,16%;2,13%;2,16%;2,31%;2,35%;2,31%;2,25%;2,19%;2,08%;0,17%;-4,65%;-4,64%;-4,62%;-4,40%;-3,88%;-3,14%;-2,42%;-1,77%;-1,14%;-0,50%;0,23%;0,73%;-42,52%;-42,55%;-42,11%;-39,64%;-34,82%;-28,07%;-21,55%;-15,83%;-10,23%;-4,51%;2,02%;6,47%
27;ПИР БАНК, ООО;В состоянии банкротства;044525491;-109 274 000;193 000;-50 277 000;-114 284 000;-115 784 000;-187 077 000;-284 961 000;-283 878 000;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;50 000 000;0;0;0;0;;;;;2 018 781 000;2 098 896 000;2 045 304 000;2 016 488 000;1 992 184 000;1 962 257 000;1 943 723 000;2 034 094 000;;;;;158 134 000;208 112 000;230 607 000;173 329 000;183 800 000;118 322 000;134 013 000;172 990 000;;;;;3 041 000;3 038 000;3 078 000;3 118 000;3 118 000;3 118 000;3 118 000;3 118 000;;;;;1 845 018 000;1 841 595 000;1 784 648 000;1 829 287 000;1 795 327 000;1 835 294 000;1 768 458 000;1 828 181 000;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;;;;;952 560 000;812 174 000;841 735 000;822 529 000;781 144 000;832 831 000;907 782 000;870 338 000;;;;;1 077 380 000;1 184 614 000;1 125 378 000;1 067 600 000;1 067 557 000;1 001 678 000;900 605 000;899 196 000;;;;;51,14%;40,79%;34,80%;33,48%;35,06%;32,84%;37,85%;37,09%;;;;;103,63%;94,74%;81,84%;85,75%;92,40%;90,08%;90,90%;92,21%;;;;;25,09%;14,15%;8,18%;10,50%;11,68%;7,59%;7,57%;5,65%;;;;;-2,43%;-2,57%;-2,54%;-2,45%;-2,42%;-2,36%;-2,33%;-2,54%;;;;;-10,45%;-10,85%;-10,46%;-9,84%;-9,56%;-9,18%;-8,94%;-9,74%;;;;
28;ГЕЛЕНДЖИК-БАНК, ПАО;В состоянии банкротства;040395950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;АКСОНБАНК, ООО КБ;В состоянии банкротства;043469714;51 912 000;44 525 000;47 518 000;54 600 000;57 663 000;-978 000;-33 072 000;;;;;;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;;;;;;3 314 713 000;3 193 615 000;3 131 818 000;3 231 993 000;3 208 848 000;3 192 356 000;3 147 754 000;;;;;;234 266 000;236 991 000;228 996 000;251 297 000;196 948 000;201 435 000;126 980 000;;;;;;34 528 000;3 971 000;4 050 000;4 050 000;2 350 000;2 949 000;600 000;;;;;;3 045 105 000;2 952 029 000;2 898 188 000;2 976 306 000;3 008 580 000;2 987 657 000;3 020 026 000;;;;;;0;0;0;0;0;0;0;;;;;;0;0;0;0;0;0;0;;;;;;599 079 000;607 059 000;631 061 000;619 500 000;628 485 000;689 639 000;734 072 000;;;;;;442 722 000;447 145 000;450 991 000;454 886 000;459 107 000;401 477 000;302 520 000;;;;;;13,17%;13,23%;13,54%;13,72%;13,60%;15,12%;16,93%;;;;;;72,66%;69,26%;69,73%;70,34%;70,36%;69,10%;71,20%;;;;;;6,36%;6,40%;6,29%;6,44%;6,42%;6,28%;6,90%;;;;;;0,03%;0,09%;0,18%;0,26%;0,35%;0,46%;0,50%;;;;;;0,27%;0,95%;1,82%;2,55%;3,45%;4,49%;4,93%;;;;;
30;КАМЧАТКОМАГРОПРОМБАНК, ПАО;В состоянии банкротства;043002711;-191 097 000;-188 044 000;-155 760 000;-188 940 000;-227 389 000;-195 166 000;-170 582 000;-199 786 000;-235 510 000;-242 090 000;-293 804 000;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;2 222 497 000;2 244 168 000;2 187 461 000;2 346 109 000;2 295 073 000;2 449 537 000;2 160 689 000;2 232 103 000;2 532 351 000;2 427 485 000;2 454 906 000;;938 922 000;895 423 000;853 524 000;959 998 000;872 638 000;1 027 998 000;732 949 000;828 088 000;1 275 088 000;1 104 390 000;1 210 384 000;;1 295 000;276 000;276 000;276 000;276 000;276 000;276 000;276 000;276 000;276 000;16 781 000;;1 270 281 000;1 339 190 000;1 326 901 000;1 378 726 000;1 416 079 000;1 409 680 000;1 413 955 000;1 391 977 000;1 244 973 000;1 310 756 000;1 212 952 000;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;384 189 000;373 815 000;331 835 000;358 668 000;393 239 000;352 306 000;329 420 000;352 349 000;385 201 000;390 952 000;425 701 000;;618 877 000;694 029 000;727 477 000;693 235 000;655 035 000;687 144 000;712 137 000;683 373 000;649 657 000;643 434 000;591 958 000;;25,17%;25,00%;20,05%;21,86%;21,66%;19,23%;19,71%;20,68%;25,24%;23,28%;25,08%;;150,54%;157,26%;157,83%;160,39%;145,51%;145,91%;158,91%;164,00%;160,70%;132,33%;134,60%;;5,36%;5,65%;2,19%;2,16%;1,94%;1,94%;2,22%;2,23%;3,41%;3,37%;3,64%;;0,60%;0,28%;-0,30%;-0,82%;-1,32%;-1,93%;-2,55%;-3,09%;-3,63%;-4,25%;-4,96%;;2,44%;1,13%;-1,24%;-3,41%;-5,61%;-8,45%;-11,50%;-14,16%;-16,87%;-20,26%;-24,26%;
31;ГАЗБАНК, АО АКБ;В состоянии банкротства;043601863;-19 075 000;-382 123 000;-488 492 000;-1 133 754 000;-1 334 841 000;;;;;;;;6 619 000;3 537 000;1 639 000;14 280 000;2 718 000;;;;;;;;244 497 000;408 626 000;762 531 000;647 112 000;634 416 000;;;;;;;;22 395 094 000;21 882 496 000;21 245 833 000;21 416 724 000;21 089 787 000;;;;;;;;2 082 312 000;1 595 132 000;1 175 717 000;1 457 202 000;1 273 786 000;;;;;;;;719 216 000;730 452 000;685 111 000;646 933 000;810 373 000;;;;;;;;19 546 334 000;19 515 915 000;19 254 789 000;19 259 519 000;18 944 026 000;;;;;;;;0;0;0;0;0;;;;;;;;20 410 000;16 992 000;17 131 000;11 894 000;13 116 000;;;;;;;;4 240 821 000;4 620 253 000;4 761 387 000;5 250 923 000;5 124 107 000;;;;;;;;4 258 718 000;3 866 517 000;3 858 463 000;3 028 265 000;2 927 235 000;;;;;;;;15,42%;16,85%;17,49%;21,30%;19,96%;;;;;;;;133,92%;132,53%;130,91%;129,64%;130,70%;;;;;;;;3,74%;4,17%;4,48%;4,55%;4,57%;;;;;;;;0,04%;0,02%;-0,03%;-0,15%;-0,39%;;;;;;;;0,29%;0,14%;-0,24%;-1,07%;-2,79%;;;;;;;
32;ДОНХЛЕББАНК, ПАО;В состоянии банкротства;046015761;-4 153 000;110 000;-22 704 000;-26 109 000;-16 960 000;-126 970 000;-126 044 000;-56 047 000;-56 718 000;-69 229 000;;;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;;;2 911 447 000;2 846 844 000;2 838 886 000;2 858 463 000;2 957 712 000;3 014 260 000;3 089 878 000;3 122 201 000;2 961 263 000;2 841 513 000;;;582 891 000;546 028 000;488 103 000;439 907 000;446 421 000;477 681 000;539 066 000;640 662 000;540 987 000;460 007 000;;;86 250 000;82 500 000;82 500 000;109 050 000;91 420 000;75 428 000;87 771 000;32 860 000;26 568 000;44 855 000;;;2 231 028 000;2 211 096 000;2 260 880 000;2 305 009 000;2 410 539 000;2 458 853 000;2 461 116 000;2 445 913 000;2 393 656 000;2 336 583 000;;;0;0;0;0;0;0;0;0;0;0;;;60 000;60 000;60 000;60 000;60 000;60 000;60 000;60 000;60 000;60 000;;;141 817 000;140 251 000;157 181 000;168 163 000;183 876 000;276 521 000;276 313 000;239 300 000;243 041 000;246 283 000;;;364 296 000;367 457 000;381 876 000;361 877 000;372 524 000;323 848 000;330 089 000;316 847 000;318 874 000;306 068 000;;;5,34%;5,11%;5,37%;5,61%;5,87%;8,94%;8,21%;7,08%;7,33%;7,60%;;;148,48%;152,56%;151,27%;146,78%;156,10%;160,45%;157,43%;154,92%;172,23%;165,04%;;;3,31%;3,02%;3,37%;3,67%;3,54%;4,78%;4,14%;3,30%;3,90%;4,47%;;;-1,57%;-1,45%;-1,32%;-1,22%;-1,13%;-1,03%;-1,06%;-1,24%;-1,31%;-1,28%;;;-15,79%;-14,54%;-13,18%;-12,05%;-11,15%;-10,03%;-10,35%;-12,15%;-12,90%;-12,68%;;
33;УРАЛКАПИТАЛБАНК, ООО;В состоянии банкротства;048073809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;БАНК ВОРОНЕЖ, АО;В состоянии банкротства;042007707;-50 692 000;37 381 000;-36 129 000;-80 606 000;;;;;;;;;2 419 000;1 298 000;780 000;275 000;;;;;;;;;111 630 000;141 124 000;300 822 000;290 084 000;;;;;;;;;4 837 182 000;4 615 397 000;4 720 086 000;4 583 552 000;;;;;;;;;431 251 000;278 963 000;245 438 000;264 269 000;;;;;;;;;220 776 000;216 161 000;210 452 000;210 452 000;;;;;;;;;4 154 167 000;4 047 593 000;4 205 266 000;4 052 363 000;;;;;;;;;0;0;0;0;;;;;;;;;1 018 000;1 016 000;1 001 000;889 000;;;;;;;;;766 945 000;2 317 141 000;2 390 318 000;2 425 709 000;;;;;;;;;1 097 326 000;1 181 402 000;1 094 765 000;1 048 265 000;;;;;;;;;14,75%;56,46%;60,33%;63,27%;;;;;;;;;54,20%;52,76%;47,03%;56,71%;;;;;;;;;0,38%;0,38%;0,85%;0,44%;;;;;;;;;0,74%;0,74%;0,71%;0,67%;;;;;;;;;6,59%;6,72%;6,55%;6,26%;;;;;;;;
35;РЕЗЕРВ (АО), БАНК;В состоянии банкротства;047501751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;РУССОБАНК, АО АКБ;В состоянии банкротства;044525294;18 965 000;21 531 000;38 156 000;32 335 000;20 891 000;27 824 000;67 743 000;37 416 000;76 058 000;78 328 000;;;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;34 999 000;0;0;;;2 633 008 000;2 555 461 000;2 398 598 000;2 810 997 000;2 612 596 000;2 873 742 000;2 916 915 000;2 739 533 000;3 144 086 000;2 850 591 000;;;1 405 949 000;1 322 764 000;1 070 676 000;1 466 267 000;1 346 637 000;1 584 583 000;1 666 116 000;1 522 262 000;1 722 794 000;1 492 573 000;;;22 013 000;66 114 000;167 201 000;169 389 000;121 745 000;132 060 000;153 597 000;99 526 000;213 830 000;199 110 000;;;1 125 038 000;1 121 555 000;1 122 709 000;1 059 849 000;1 110 846 000;1 123 999 000;1 063 281 000;1 082 933 000;1 046 271 000;1 114 651 000;;;0;0;0;0;0;0;0;0;0;0;;;162 600 000;164 122 000;157 495 000;149 362 000;211 411 000;210 444 000;201 554 000;132 341 000;125 724 000;74 003 000;;;219 259 000;207 391 000;197 278 000;203 379 000;207 623 000;200 682 000;173 439 000;201 011 000;162 191 000;161 728 000;;;1 452 976 000;1 451 889 000;1 487 352 000;1 482 559 000;1 469 366 000;1 479 093 000;1 519 910 000;1 490 896 000;1 531 311 000;1 528 789 000;;;26,35%;26,75%;24,73%;24,11%;24,46%;24,60%;21,02%;21,41%;20,54%;18,76%;;;596,47%;552,77%;315,68%;316,04%;270,91%;299,10%;304,07%;188,43%;381,78%;334,33%;;;3,58%;3,67%;3,69%;3,33%;3,31%;3,42%;3,58%;3,55%;4,09%;6,52%;;;1,79%;1,77%;1,69%;1,57%;1,46%;1,33%;1,22%;1,15%;1,08%;0,99%;;;6,08%;5,91%;5,55%;5,05%;4,65%;4,24%;3,90%;3,67%;3,46%;3,19%;;
37;КРЫЛОВСКИЙ (АО), АКБ;В состоянии банкротства;040349569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;ВЫБОРГ-БАНК, ПАО;В состоянии банкротства;044109722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;МАКСИМУМ, ОАО КБ;В состоянии банкротства;046015846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;КОНСТАНС-БАНК, АО АКБ;В состоянии банкротства;044106770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
