Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2015 - 2мес., Чистые активы, RUB;2015 - 3мес., Чистые активы, RUB;2015 - 4мес., Чистые активы, RUB;2015 - 5мес., Чистые активы, RUB;2015 - 6мес., Чистые активы, RUB;2015 - 7мес., Чистые активы, RUB;2015 - 8мес., Чистые активы, RUB;2015 - 9мес., Чистые активы, RUB;2015 - 10мес., Чистые активы, RUB;2015 - 11мес., Чистые активы, RUB;2015 - 12мес., Чистые активы, RUB;2016 - 1мес., Чистые активы, RUB;2015 - 2мес., Счета в Банке России, RUB;2015 - 3мес., Счета в Банке России, RUB;2015 - 4мес., Счета в Банке России, RUB;2015 - 5мес., Счета в Банке России, RUB;2015 - 6мес., Счета в Банке России, RUB;2015 - 7мес., Счета в Банке России, RUB;2015 - 8мес., Счета в Банке России, RUB;2015 - 9мес., Счета в Банке России, RUB;2015 - 10мес., Счета в Банке России, RUB;2015 - 11мес., Счета в Банке России, RUB;2015 - 12мес., Счета в Банке России, RUB;2016 - 1мес., Счета в Банке России, RUB;2015 - 2мес., Коррсчета (НОСТРО), RUB;2015 - 3мес., Коррсчета (НОСТРО), RUB;2015 - 4мес., Коррсчета (НОСТРО), RUB;2015 - 5мес., Коррсчета (НОСТРО), RUB;2015 - 6мес., Коррсчета (НОСТРО), RUB;2015 - 7мес., Коррсчета (НОСТРО), RUB;2015 - 8мес., Коррсчета (НОСТРО), RUB;2015 - 9мес., Коррсчета (НОСТРО), RUB;2015 - 10мес., Коррсчета (НОСТРО), RUB;2015 - 11мес., Коррсчета (НОСТРО), RUB;2015 - 12мес., Коррсчета (НОСТРО), RUB;2016 - 1мес., Коррсчета (НОСТРО), RUB;2015 - 2мес., Ценные бумаги, RUB;2015 - 3мес., Ценные бумаги, RUB;2015 - 4мес., Ценные бумаги, RUB;2015 - 5мес., Ценные бумаги, RUB;2015 - 6мес., Ценные бумаги, RUB;2015 - 7мес., Ценные бумаги, RUB;2015 - 8мес., Ценные бумаги, RUB;2015 - 9мес., Ценные бумаги, RUB;2015 - 10мес., Ценные бумаги, RUB;2015 - 11мес., Ценные бумаги, RUB;2015 - 12мес., Ценные бумаги, RUB;2016 - 1мес., Ценные бумаги, RUB;2015 - 2мес., Кредиты, RUB;2015 - 3мес., Кредиты, RUB;2015 - 4мес., Кредиты, RUB;2015 - 5мес., Кредиты, RUB;2015 - 6мес., Кредиты, RUB;2015 - 7мес., Кредиты, RUB;2015 - 8мес., Кредиты, RUB;2015 - 9мес., Кредиты, RUB;2015 - 10мес., Кредиты, RUB;2015 - 11мес., Кредиты, RUB;2015 - 12мес., Кредиты, RUB;2016 - 1мес., Кредиты, RUB;2015 - 2мес., Кредиты организациям, RUB;2015 - 3мес., Кредиты организациям, RUB;2015 - 4мес., Кредиты организациям, RUB;2015 - 5мес., Кредиты организациям, RUB;2015 - 6мес., Кредиты организациям, RUB;2015 - 7мес., Кредиты организациям, RUB;2015 - 8мес., Кредиты организациям, RUB;2015 - 9мес., Кредиты организациям, RUB;2015 - 10мес., Кредиты организациям, RUB;2015 - 11мес., Кредиты организациям, RUB;2015 - 12мес., Кредиты организациям, RUB;2016 - 1мес., Кредиты организациям, RUB;2015 - 2мес., Кредиты физическим лицам, RUB;2015 - 3мес., Кредиты физическим лицам, RUB;2015 - 4мес., Кредиты физическим лицам, RUB;2015 - 5мес., Кредиты физическим лицам, RUB;2015 - 6мес., Кредиты физическим лицам, RUB;2015 - 7мес., Кредиты физическим лицам, RUB;2015 - 8мес., Кредиты физическим лицам, RUB;2015 - 9мес., Кредиты физическим лицам, RUB;2015 - 10мес., Кредиты физическим лицам, RUB;2015 - 11мес., Кредиты физическим лицам, RUB;2015 - 12мес., Кредиты физическим лицам, RUB;2016 - 1мес., Кредиты физическим лицам, RUB;2015 - 2мес., Кредиты другим банкам (МБК), RUB;2015 - 3мес., Кредиты другим банкам (МБК), RUB;2015 - 4мес., Кредиты другим банкам (МБК), RUB;2015 - 5мес., Кредиты другим банкам (МБК), RUB;2015 - 6мес., Кредиты другим банкам (МБК), RUB;2015 - 7мес., Кредиты другим банкам (МБК), RUB;2015 - 8мес., Кредиты другим банкам (МБК), RUB;2015 - 9мес., Кредиты другим банкам (МБК), RUB;2015 - 10мес., Кредиты другим банкам (МБК), RUB;2015 - 11мес., Кредиты другим банкам (МБК), RUB;2015 - 12мес., Кредиты другим банкам (МБК), RUB;2016 - 1мес., Кредиты другим банкам (МБК), RUB;2015 - 2мес., Основные средства, RUB;2015 - 3мес., Основные средства, RUB;2015 - 4мес., Основные средства, RUB;2015 - 5мес., Основные средства, RUB;2015 - 6мес., Основные средства, RUB;2015 - 7мес., Основные средства, RUB;2015 - 8мес., Основные средства, RUB;2015 - 9мес., Основные средства, RUB;2015 - 10мес., Основные средства, RUB;2015 - 11мес., Основные средства, RUB;2015 - 12мес., Основные средства, RUB;2016 - 1мес., Основные средства, RUB;2015 - 2мес., Учтённые векселя, RUB;2015 - 3мес., Учтённые векселя, RUB;2015 - 4мес., Учтённые векселя, RUB;2015 - 5мес., Учтённые векселя, RUB;2015 - 6мес., Учтённые векселя, RUB;2015 - 7мес., Учтённые векселя, RUB;2015 - 8мес., Учтённые векселя, RUB;2015 - 9мес., Учтённые векселя, RUB;2015 - 10мес., Учтённые векселя, RUB;2015 - 11мес., Учтённые векселя, RUB;2015 - 12мес., Учтённые векселя, RUB;2016 - 1мес., Учтённые векселя, RUB
33;УРАЛКАПИТАЛБАНК, ООО;2519;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""УРАЛЬСКИЙ КАПИТАЛ""";450071, Башкортостан респ., г. Уфа, ул. Рязанская, д. 10;Тихонов Вячеслав Анатольевич;30.09.1993;25,5;;В состоянии банкротства;048073809;Башкортостан (Республика);Общества с ограниченной ответственностью;Частная собственность;724 000 000;Отозвана Генеральная лицензия на осуществление банковских операций от 15.02.2018;4 032 451 000;4 127 216 000;4 213 672 000;4 244 775 000;4 409 369 000;4 532 088 000;5 089 466 000;5 174 199 000;5 105 969 000;5 245 458 000;5 791 376 000;6 210 549 000;158 166 000;106 267 000;138 130 000;62 501 000;118 606 000;138 707 000;679 223 000;411 401 000;349 850 000;250 339 000;414 640 000;763 488 000;15 963 000;12 561 000;14 365 000;11 568 000;13 067 000;44 681 000;18 789 000;59 782 000;60 398 000;60 457 000;100 834 000;52 388 000;145 390 000;146 519 000;147 609 000;148 738 000;149 830 000;139 410 000;126 480 000;131 956 000;0;0;0;0;2 780 003 000;2 867 227 000;3 005 405 000;3 139 435 000;3 211 961 000;3 309 149 000;3 345 960 000;3 660 007 000;3 792 815 000;4 030 624 000;4 210 351 000;4 492 096 000;2 409 831 000;2 458 307 000;2 532 729 000;2 681 695 000;2 699 354 000;2 763 334 000;2 703 711 000;2 944 974 000;3 184 985 000;3 337 485 000;3 379 239 000;3 559 498 000;239 174 000;287 239 000;260 164 000;247 796 000;254 621 000;270 073 000;240 356 000;359 122 000;349 011 000;346 981 000;369 290 000;358 788 000;853 000;853 000;100 853 000;100 853 000;150 853 000;170 853 000;300 853 000;280 853 000;190 853 000;285 853 000;360 853 000;480 853 000;416 971 000;414 420 000;397 235 000;397 599 000;395 801 000;394 374 000;392 107 000;407 562 000;423 150 000;424 212 000;428 400 000;366 457 000;0;0;0;0;0;0;0;0;0;0;0;0
34;БАНК ВОРОНЕЖ, АО;654;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ВОРОНЕЖ""";394006, Воронежская обл., г. Воронеж, ул. Челюскинцев, д. 149 корп. -- офис;Рябинченко Дмитрий Николаевич;31.10.1990;28,0;;В состоянии банкротства;042007707;Воронежская область;Публичные акционерные общества;Смешанная российская собственность с долями федеральной собственности и собственности субъектов Российской Федерации;194 000 000;Отозвана Генеральная лицензия на осуществление банковских операций от 15.06.2018;4 781 780 000;4 756 562 000;5 237 237 000;5 616 584 000;5 745 504 000;5 828 196 000;6 285 155 000;6 301 491 000;6 623 832 000;6 531 713 000;7 351 195 000;7 221 493 000;107 503 000;83 459 000;185 028 000;176 358 000;218 053 000;119 544 000;57 418 000;58 893 000;257 599 000;64 451 000;212 450 000;84 578 000;41 359 000;33 420 000;48 491 000;62 942 000;75 123 000;64 082 000;84 569 000;65 286 000;146 199 000;151 441 000;593 965 000;161 983 000;1 074 736 000;970 507 000;1 006 523 000;1 016 231 000;1 064 841 000;1 036 812 000;1 327 613 000;1 253 367 000;1 381 882 000;1 676 542 000;1 788 908 000;1 883 697 000;2 941 398 000;3 160 201 000;3 423 131 000;3 802 468 000;3 747 018 000;3 826 720 000;3 576 623 000;3 606 101 000;3 639 713 000;3 457 841 000;3 486 647 000;3 728 349 000;2 320 459 000;2 525 267 000;2 762 898 000;2 885 904 000;2 973 397 000;2 883 992 000;2 755 800 000;2 856 605 000;2 849 250 000;2 678 796 000;2 913 479 000;2 960 280 000;329 886 000;321 097 000;306 380 000;319 964 000;327 745 000;346 865 000;394 695 000;404 320 000;397 092 000;386 654 000;478 925 000;483 548 000;76 225 000;106 169 000;156 034 000;401 059 000;251 110 000;401 180 000;231 330 000;251 325 000;301 287 000;301 325 000;3 644 000;193 759 000;108 079 000;108 678 000;110 676 000;111 104 000;125 097 000;323 730 000;624 048 000;624 211 000;624 581 000;623 238 000;724 682 000;724 898 000;0;0;0;0;0;0;0;0;0;0;0;0
35;РЕЗЕРВ (АО), БАНК;2364;"БАНК СОЦИАЛЬНОГО РАЗВИТИЯ ""РЕЗЕРВ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";454000, Челябинская обл., г. Челябинск, ул. Труда, д. 64 корп. А;Сергеев Андрей Николаевич;18.04.1995;23,5;;В состоянии банкротства;047501751;Челябинская область;Непубличные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;450 000 000;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 09.08.2017;2 921 262 000;2 338 166 000;2 240 279 000;2 243 603 000;2 312 453 000;2 331 497 000;2 320 495 000;2 368 925 000;2 391 892 000;2 439 863 000;2 601 922 000;2 590 712 000;343 692 000;46 788 000;60 614 000;43 151 000;51 667 000;45 402 000;57 900 000;60 328 000;47 209 000;63 000 000;50 308 000;65 574 000;36 144 000;30 912 000;45 674 000;22 610 000;47 731 000;38 894 000;25 677 000;83 424 000;96 900 000;94 746 000;69 552 000;19 584 000;594 214 000;705 405 000;626 950 000;602 256 000;661 131 000;708 099 000;666 200 000;713 280 000;674 608 000;736 983 000;781 729 000;785 331 000;1 519 559 000;1 128 096 000;1 079 300 000;1 093 889 000;1 101 299 000;1 114 910 000;1 100 722 000;1 014 240 000;1 053 127 000;1 063 015 000;1 286 102 000;1 194 027 000;804 187 000;718 886 000;714 286 000;716 299 000;752 316 000;715 219 000;692 206 000;670 099 000;638 675 000;551 636 000;534 370 000;557 063 000;242 882 000;306 720 000;298 514 000;282 090 000;273 483 000;264 441 000;301 266 000;297 891 000;291 915 000;281 843 000;277 197 000;272 445 000;425 000 000;70 000 000;66 000 000;95 000 000;75 000 000;87 000 000;60 000 000;0;65 000 000;180 000 000;425 000 000;315 000 000;207 461 000;209 367 000;209 649 000;209 184 000;208 680 000;208 381 000;207 928 000;207 110 000;206 912 000;206 524 000;206 614 000;192 275 000;131 969 000;136 430 000;132 683 000;122 539 000;123 635 000;126 453 000;122 217 000;155 202 000;131 733 000;131 147 000;135 285 000;96 896 000
36;РУССОБАНК, АО АКБ;2313;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""РУССОБАНК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";119121, г. Москва, ул. Плющиха, д. 10 корп. 1;Бударин Валерий Викторович;23.04.1993;25,5;;В состоянии банкротства;044525294;Москва;Непубличные акционерные общества;Частная собственность;729 792 000;Отозвана Генеральная лицензия на осуществление банковских операций от 21.12.2018;3 736 412 000;3 916 374 000;3 899 581 000;4 114 578 000;4 430 124 000;4 662 306 000;4 889 970 000;5 028 787 000;4 257 310 000;3 901 063 000;4 394 314 000;3 969 475 000;132 654 000;124 327 000;85 953 000;90 722 000;117 876 000;112 741 000;109 282 000;172 468 000;150 682 000;130 243 000;164 470 000;98 826 000;106 628 000;113 505 000;221 996 000;480 746 000;684 947 000;1 069 015 000;1 202 309 000;1 418 698 000;961 275 000;577 582 000;1 149 626 000;517 188 000;1 271 174 000;1 179 666 000;1 132 872 000;1 164 496 000;1 160 982 000;943 700 000;867 069 000;728 495 000;743 457 000;712 639 000;482 008 000;359 761 000;1 295 632 000;1 415 609 000;1 351 840 000;1 399 780 000;1 237 010 000;1 611 846 000;1 571 617 000;1 597 272 000;1 510 505 000;1 631 093 000;1 180 731 000;1 722 816 000;874 295 000;846 479 000;853 723 000;820 488 000;782 122 000;786 083 000;700 277 000;751 542 000;731 542 000;657 383 000;591 420 000;552 555 000;366 154 000;131 892 000;130 596 000;130 257 000;130 308 000;197 576 000;203 142 000;201 924 000;248 759 000;245 880 000;297 777 000;302 265 000;52 753 000;433 350 000;356 669 000;439 362 000;315 756 000;619 729 000;659 715 000;635 369 000;521 857 000;719 802 000;284 315 000;860 773 000;333 785 000;333 310 000;332 567 000;333 121 000;332 717 000;332 121 000;378 337 000;331 222 000;330 549 000;330 059 000;414 177 000;420 458 000;0;0;0;0;0;0;0;0;0;0;0;0
37;КРЫЛОВСКИЙ (АО), АКБ;456;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КРЫЛОВСКИЙ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";350059, Краснодарский кр., г. Краснодар, ул. 9-Го Мая, д. 46 корп. А;Ткачева Ирина Александровна;25.11.1999;19,0;;В состоянии банкротства;040349569;Краснодарский край;Непубличные акционерные общества;Частная собственность;160 000 000;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 02.08.2017;3 422 474 000;3 589 667 000;4 012 958 000;3 736 628 000;4 277 571 000;3 864 108 000;4 076 269 000;3 980 897 000;3 951 109 000;3 894 242 000;4 875 658 000;4 201 807 000;691 455 000;864 431 000;228 324 000;979 368 000;1 443 111 000;1 015 363 000;1 112 990 000;1 121 614 000;1 098 814 000;1 053 304 000;997 595 000;880 685 000;102 912 000;175 133 000;109 609 000;112 171 000;322 700 000;112 884 000;249 522 000;97 430 000;132 164 000;146 393 000;487 784 000;953 194 000;188 689 000;267 777 000;323 052 000;373 048 000;417 889 000;528 074 000;459 966 000;556 565 000;493 892 000;413 102 000;512 595 000;515 931 000;1 037 453 000;986 230 000;1 001 087 000;1 001 563 000;908 107 000;990 449 000;938 847 000;913 891 000;893 828 000;929 321 000;890 422 000;831 937 000;784 777 000;782 126 000;752 443 000;752 747 000;706 244 000;772 091 000;750 843 000;727 620 000;716 247 000;697 433 000;665 728 000;609 057 000;197 531 000;204 104 000;202 111 000;201 142 000;201 863 000;218 358 000;188 004 000;186 271 000;177 581 000;231 888 000;224 694 000;222 880 000;55 145 000;0;46 533 000;47 674 000;0;0;0;0;0;0;0;0;244 309 000;242 966 000;241 360 000;240 043 000;238 921 000;237 598 000;236 675 000;235 520 000;234 194 000;232 665 000;230 632 000;233 101 000;0;0;0;0;0;0;0;0;0;0;0;0
38;ВЫБОРГ-БАНК, ПАО;720;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВЫБОРГ-БАНК""";188800, Ленинградская обл., Выборгский район, г. Выборг, ул. Пионерская, д. 2,4;Морсков Дмитрий Геннадьевич;06.11.1990;28,0;;В состоянии банкротства;044109722;Ленинградская область;Публичные акционерные общества;Иная смешанная российская собственность;76 750 000;Отозвана Генеральная лицензия на осуществление банковских операций от 07.09.2016;3 303 222 000;3 290 948 000;3 292 822 000;3 362 581 000;3 469 712 000;3 699 106 000;3 842 077 000;3 971 439 000;4 060 859 000;4 156 717 000;4 329 902 000;4 409 815 000;149 004 000;199 241 000;214 765 000;231 276 000;117 603 000;205 923 000;193 307 000;164 534 000;205 139 000;176 317 000;226 176 000;269 230 000;68 251 000;79 091 000;74 865 000;75 697 000;88 412 000;94 516 000;64 409 000;106 938 000;119 712 000;107 981 000;118 658 000;116 790 000;425 834 000;414 592 000;396 905 000;400 859 000;401 595 000;414 323 000;436 552 000;437 926 000;428 111 000;407 028 000;434 309 000;443 750 000;1 704 451 000;1 706 364 000;1 693 685 000;1 731 531 000;1 903 611 000;2 021 478 000;2 155 722 000;2 281 601 000;2 322 456 000;2 444 639 000;2 526 128 000;2 552 470 000;185 447 000;185 830 000;160 114 000;167 624 000;170 600 000;164 748 000;191 526 000;195 538 000;173 705 000;226 416 000;219 356 000;216 382 000;1 277 307 000;1 285 729 000;1 327 718 000;1 389 668 000;1 488 861 000;1 615 690 000;1 700 739 000;1 788 259 000;1 840 363 000;1 905 546 000;1 994 540 000;2 029 850 000;155 000 000;155 000 000;0;0;0;0;0;3 000 000;0;0;0;0;243 530 000;245 443 000;255 113 000;254 645 000;254 192 000;254 754 000;255 759 000;256 516 000;254 995 000;256 290 000;257 192 000;277 299 000;0;0;0;0;0;0;0;0;0;0;0;0
39;МАКСИМУМ, ОАО КБ;466;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""МАКСИМУМ""";347382, Ростовская обл, г. Волгодонск, ул. Черникова, д. 3;Корнев Анатолий Анатольевич;09.10.1990;28,5;;В состоянии банкротства;046015846;Ростовская область;Публичные акционерные общества;Частная собственность;151 870 091;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 23.11.2015;569 495 000;626 716 000;590 195 000;623 087 000;653 157 000;678 180 000;672 846 000;681 952 000;695 674 000;;;;32 470 000;55 283 000;20 411 000;50 485 000;59 410 000;74 458 000;97 826 000;86 015 000;106 718 000;;;;5 856 000;21 040 000;1 918 000;5 104 000;9 860 000;5 384 000;7 430 000;9 205 000;8 474 000;;;;0;0;0;0;0;0;0;0;0;;;;216 319 000;218 305 000;245 256 000;251 734 000;252 605 000;264 723 000;251 241 000;276 928 000;287 233 000;;;;200 382 000;202 986 000;219 981 000;216 527 000;217 522 000;230 391 000;218 087 000;243 482 000;253 771 000;;;;15 937 000;15 319 000;25 275 000;35 207 000;35 083 000;34 332 000;33 154 000;33 446 000;33 462 000;;;;0;0;0;0;0;0;0;0;0;;;;223 722 000;237 989 000;237 569 000;237 467 000;239 298 000;238 978 000;238 487 000;238 941 000;239 678 000;;;;0;0;0;0;0;0;0;0;0;;;
40;КОНСТАНС-БАНК, АО АКБ;2228;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КОНСТАНС-БАНК""";190000, г. Санкт-Петербург, ул. Большая Морская, д. 55 литера А;Шубин Герман Александрович;11.01.1993;26,0;;В состоянии банкротства;044106770;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;175 700 000;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 05.08.2016;2 532 969 000;2 440 260 000;2 456 962 000;2 657 821 000;3 204 075 000;3 293 410 000;3 455 014 000;3 513 001 000;3 485 905 000;3 534 460 000;3 680 187 000;3 891 966 000;87 837 000;62 199 000;66 575 000;116 846 000;184 468 000;163 731 000;155 581 000;148 422 000;131 672 000;149 671 000;118 840 000;209 156 000;35 629 000;27 957 000;59 140 000;167 068 000;267 633 000;126 100 000;135 181 000;66 115 000;101 712 000;73 090 000;132 640 000;106 904 000;0;0;0;0;0;0;0;6 624 000;6 437 000;6 623 000;7 288 000;7 517 000;221 241 000;203 453 000;197 483 000;190 528 000;173 893 000;158 247 000;151 867 000;154 210 000;143 925 000;146 014 000;131 839 000;130 410 000;159 889 000;150 191 000;145 785 000;140 417 000;128 417 000;112 890 000;108 433 000;106 076 000;98 527 000;101 722 000;88 421 000;88 034 000;61 352 000;53 262 000;51 698 000;50 111 000;45 476 000;45 357 000;43 434 000;48 134 000;45 398 000;44 292 000;43 418 000;42 376 000;0;0;0;0;0;0;0;0;0;0;0;0;235 088 000;232 758 000;230 974 000;227 864 000;227 356 000;224 882 000;222 166 000;219 506 000;218 114 000;216 989 000;215 393 000;216 973 000;0;0;0;0;0;0;0;6 624 000;6 437 000;6 623 000;7 288 000;7 517 000
41;АРБ-ИНКАСС, НКО ООО;3353;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРБ-ИНКАСС""";115114, г. Москва, ул. Дербеневская, д. 1 стр. 1 офис 43;Мусаева Патимат Саидовна;10.11.2000;18,0;;В состоянии банкротства;044525170;Москва;Общества с ограниченной ответственностью;Частная собственность;18 260 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 15.02.2019;5 494 000;5 563 000;5 746 000;5 790 000;5 127 000;5 306 000;5 469 000;21 120 000;21 430 000;21 723 000;21 823 000;21 970 000;2 137 000;1 734 000;1 810 000;2 484 000;1 844 000;2 129 000;1 805 000;17 585 000;18 423 000;17 403 000;18 250 000;17 844 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105 000;103 000;163 000;157 000;155 000;151 000;148 000;145 000;143 000;140 000;138 000;134 000;0;0;0;0;0;0;0;0;0;0;0;0
42;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;047601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 118 887 000;3 069 781 000;3 286 184 000;3 418 035 000;3 566 462 000;3 662 573 000;3 754 966 000;3 478 423 000;3 492 438 000;3 549 996 000;3 565 893 000;3 356 473 000;30 081 000;20 587 000;34 375 000;33 136 000;43 338 000;21 775 000;10 851 000;49 070 000;18 284 000;23 843 000;41 482 000;18 657 000;171 401 000;166 044 000;139 213 000;140 222 000;135 105 000;21 747 000;29 482 000;18 968 000;17 363 000;17 835 000;18 291 000;30 251 000;346 607 000;260 426 000;250 339 000;260 440 000;285 658 000;288 468 000;291 279 000;194 346 000;195 957 000;197 517 000;84 484 000;85 000 000;2 352 547 000;2 374 394 000;2 604 654 000;2 668 100 000;2 738 142 000;2 773 018 000;2 855 595 000;2 636 132 000;2 695 907 000;2 735 692 000;2 827 305 000;2 679 060 000;1 875 343 000;2 137 550 000;2 102 202 000;2 210 753 000;2 331 000 000;2 331 000 000;2 387 183 000;2 227 954 000;2 227 954 000;2 227 954 000;2 337 553 000;2 399 553 000;27 204 000;26 844 000;27 452 000;27 347 000;27 142 000;27 523 000;28 412 000;28 178 000;27 953 000;27 738 000;49 752 000;49 507 000;450 000 000;210 000 000;475 000 000;430 000 000;380 000 000;414 495 000;440 000 000;380 000 000;440 000 000;480 000 000;440 000 000;230 000 000;6 809 000;6 866 000;6 713 000;6 496 000;6 446 000;184 907 000;184 258 000;183 588 000;182 941 000;182 270 000;189 335 000;190 191 000;346 607 000;260 426 000;250 339 000;260 440 000;285 658 000;288 468 000;291 279 000;194 346 000;195 957 000;197 517 000;84 484 000;85 000 000
43;НОВАЦИЯ, ПАО АКБ;840;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""НОВАЦИЯ"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";385011, Адыгея респ., г. Майкоп, ул. Димитрова, д. 4 корп. 1;Березуцкий Георгий Петрович;20.11.1990;28,0;;В состоянии банкротства;047908700;Адыгея (Республика) (Адыгея);Публичные акционерные общества;Иная смешанная российская собственность;13 200 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 23.01.2017;2 052 050 000;2 064 707 000;2 076 134 000;2 124 633 000;2 189 492 000;2 232 715 000;2 234 697 000;2 403 317 000;2 474 811 000;2 428 295 000;2 556 983 000;2 490 562 000;78 839 000;54 997 000;91 025 000;95 744 000;82 426 000;118 421 000;79 249 000;252 143 000;241 479 000;164 746 000;136 539 000;174 972 000;151 213 000;144 720 000;144 848 000;146 882 000;154 213 000;157 070 000;157 373 000;138 872 000;147 783 000;156 868 000;273 390 000;191 239 000;13 112 000;13 351 000;13 538 000;13 690 000;13 803 000;7 240 000;7 032 000;7 088 000;7 175 000;7 234 000;7 292 000;7 346 000;1 494 684 000;1 526 951 000;1 529 108 000;1 553 335 000;1 647 366 000;1 648 087 000;1 666 043 000;1 636 373 000;1 726 934 000;1 733 367 000;1 705 807 000;1 711 558 000;940 206 000;962 813 000;960 267 000;968 801 000;1 039 586 000;1 038 151 000;1 041 467 000;985 674 000;1 036 145 000;1 065 364 000;1 021 968 000;1 009 104 000;554 478 000;564 138 000;568 841 000;584 534 000;607 780 000;609 936 000;624 576 000;650 699 000;690 789 000;668 003 000;683 839 000;702 454 000;0;0;0;0;0;0;0;0;0;0;0;0;183 699 000;183 731 000;190 300 000;189 914 000;190 118 000;189 945 000;189 702 000;188 828 000;188 584 000;188 250 000;263 553 000;112 732 000;0;0;0;0;0;0;0;0;0;0;0;0
